"","cell_line","COSMIC_ID","drug","log10_dose","viability"
"430","A388",910697,"Navitoclax",-1.6988,0.883993206478562
"431","A388",910697,"Navitoclax",-1.1989,0.935008174117531
"432","A388",910697,"Navitoclax",-0.6989,0.66860326752845
"433","A388",910697,"Navitoclax",-0.1989,0.742278371955892
"434","A388",910697,"Navitoclax",0.301,0.515558364611544
"435","A4-Fuk",910934,"Navitoclax",-2.6987,0.934044281312197
"436","A4-Fuk",910934,"Navitoclax",-2.3008,1.09435555088158
"437","A4-Fuk",910934,"Navitoclax",-2.1988,1.03859052496481
"438","A4-Fuk",910934,"Navitoclax",-1.9998,1.03494459423344
"439","A4-Fuk",910934,"Navitoclax",-1.8008,0.915138060738946
"440","A4-Fuk",910934,"Navitoclax",-1.6988,1.13005139905882
"441","A4-Fuk",910934,"Navitoclax",-1.4998,1.1757849538323
"442","A4-Fuk",910934,"Navitoclax",-1.3009,1.01920763637883
"443","A4-Fuk",910934,"Navitoclax",-1.1989,1.18043983706064
"444","A4-Fuk",910934,"Navitoclax",-0.9998,1.13900498731285
"445","A4-Fuk",910934,"Navitoclax",-0.8009,0.972920877445974
"446","A4-Fuk",910934,"Navitoclax",-0.6989,1.1561830773714
"447","A4-Fuk",910934,"Navitoclax",-0.4999,1.00431598099948
"448","A4-Fuk",910934,"Navitoclax",-0.301,0.880407865147497
"449","A4-Fuk",910934,"Navitoclax",-0.1989,1.04792605727678
"450","A4-Fuk",910934,"Navitoclax",1e-04,1.00431598099948
"451","A4-Fuk",910934,"Navitoclax",0.199,0.689633811663457
"452","A4-Fuk",910934,"Navitoclax",0.301,0.960175959624767
"453","A4-Fuk",910934,"Navitoclax",0.5,0.912494217894312
"454","A4-Fuk",910934,"Navitoclax",0.699,0.640503291070675
"455","A4-Fuk",910934,"Navitoclax",1,0.398151375992582
"456","A427",910851,"Navitoclax",-2.6987,1.14928717674317
"457","A427",910851,"Navitoclax",-2.1988,1.09310027043516
"458","A427",910851,"Navitoclax",-1.6988,0.980648039247873
"459","A427",910851,"Navitoclax",-1.1989,0.913208067964007
"460","A427",910851,"Navitoclax",-0.6989,0.93195010649522
"461","A427",910851,"Navitoclax",-0.1989,1.04812721981737
"462","A427",910851,"Navitoclax",0.301,0.778328125396274
"463","A431",910925,"Navitoclax",-2.6987,0.97885118241688
"464","A431",910925,"Navitoclax",-2.1988,0.949446452058726
"465","A431",910925,"Navitoclax",-1.6988,1.01106177546491
"466","A431",910925,"Navitoclax",-1.1989,0.941373361562098
"467","A431",910925,"Navitoclax",-0.6989,0.787917036343482
"468","A431",910925,"Navitoclax",-0.1989,0.95479112459485
"469","A431",910925,"Navitoclax",0.301,0.778105946938142
"470","A498",905948,"Navitoclax",-2.6987,0.949259678292093
"471","A498",905948,"Navitoclax",-2.3008,0.668783145013664
"472","A498",905948,"Navitoclax",-2.1988,1.00637409352986
"473","A498",905948,"Navitoclax",-1.9998,1.12277883692478
"474","A498",905948,"Navitoclax",-1.8008,0.847151708476708
"475","A498",905948,"Navitoclax",-1.6988,0.918051992098403
"476","A498",905948,"Navitoclax",-1.4998,0.912225127622182
"477","A498",905948,"Navitoclax",-1.3009,0.809317666321738
"478","A498",905948,"Navitoclax",-1.1989,0.933655835195248
"479","A498",905948,"Navitoclax",-0.9998,0.99181926712729
"480","A498",905948,"Navitoclax",-0.8009,0.695815539856826
"481","A498",905948,"Navitoclax",-0.6989,0.837531812215373
"482","A498",905948,"Navitoclax",-0.4999,0.883964593483623
"483","A498",905948,"Navitoclax",-0.301,0.571511766080107
"484","A498",905948,"Navitoclax",-0.1989,0.71367970568361
"485","A498",905948,"Navitoclax",1e-04,0.742757397568322
"486","A498",905948,"Navitoclax",0.199,0.539106824144684
"487","A498",905948,"Navitoclax",0.301,0.476441484941139
"488","A498",905948,"Navitoclax",0.5,0.778687738832323
"489","A498",905948,"Navitoclax",0.699,0.458009639615196
"490","A498",905948,"Navitoclax",1,0.331993079858431
"491","A549",905949,"Navitoclax",-2.6987,0.887863220113648
"492","A549",905949,"Navitoclax",-2.3008,0.996645979857818
"493","A549",905949,"Navitoclax",-2.1988,0.93515005710303
"494","A549",905949,"Navitoclax",-1.9998,1.02312561737542
"495","A549",905949,"Navitoclax",-1.8008,0.996221290520176
"496","A549",905949,"Navitoclax",-1.6988,0.896154177726956
"497","A549",905949,"Navitoclax",-1.4998,0.977144575107835
"498","A549",905949,"Navitoclax",-1.3009,0.945013158433248
"499","A549",905949,"Navitoclax",-1.1989,0.9725164984433
"500","A549",905949,"Navitoclax",-0.9998,1.02564471113898
"501","A549",905949,"Navitoclax",-0.8009,0.947085270184355
"502","A549",905949,"Navitoclax",-0.6989,0.969366641464317
"503","A549",905949,"Navitoclax",-0.4999,1.02473742297693
"504","A549",905949,"Navitoclax",-0.301,0.836759373832018
"505","A549",905949,"Navitoclax",-0.1989,0.740354533813785
"506","A549",905949,"Navitoclax",1e-04,1.00076986190872
"507","A549",905949,"Navitoclax",0.199,0.868555485013608
"508","A549",905949,"Navitoclax",0.301,0.964587346449527
"509","A549",905949,"Navitoclax",0.5,0.75119533866386
"510","A549",905949,"Navitoclax",0.699,0.555212549526773
"511","A549",905949,"Navitoclax",1,0.272643002260182
"512","A673",684052,"Navitoclax",-2.6987,0.949794595339656
"513","A673",684052,"Navitoclax",-2.3008,0.951483538255002
"514","A673",684052,"Navitoclax",-2.1988,0.955010251540656
"515","A673",684052,"Navitoclax",-1.9998,1.18665183583846
"516","A673",684052,"Navitoclax",-1.8008,0.910350170620206
"517","A673",684052,"Navitoclax",-1.6988,0.943254544763004
"518","A673",684052,"Navitoclax",-1.4998,1.22681314319721
"519","A673",684052,"Navitoclax",-1.3009,0.720414692854059
"520","A673",684052,"Navitoclax",-1.1989,0.926296835334608
"521","A673",684052,"Navitoclax",-0.9998,1.20671498240914
"522","A673",684052,"Navitoclax",-0.8009,0.707763367220813
"523","A673",684052,"Navitoclax",-0.6989,0.93674180128688
"524","A673",684052,"Navitoclax",-0.4999,0.989206663915162
"525","A673",684052,"Navitoclax",-0.301,0.584330145662935
"526","A673",684052,"Navitoclax",-0.1989,0.863668000271771
"527","A673",684052,"Navitoclax",1e-04,0.761649265027148
"528","A673",684052,"Navitoclax",0.199,0.543196778028139
"529","A673",684052,"Navitoclax",0.301,0.696616812786744
"530","A673",684052,"Navitoclax",0.5,0.554155012709812
"531","A673",684052,"Navitoclax",0.699,0.315307323362253
"532","A673",684052,"Navitoclax",1,0.122569769027145
"533","A704",910920,"Navitoclax",-2.6987,1.05136027746287
"534","A704",910920,"Navitoclax",-2.3008,1.00109782271046
"535","A704",910920,"Navitoclax",-2.1988,0.945110934478438
"536","A704",910920,"Navitoclax",-1.9998,1.04667433946437
"537","A704",910920,"Navitoclax",-1.8008,1.04360580045748
"538","A704",910920,"Navitoclax",-1.6988,0.984593126804194
"539","A704",910920,"Navitoclax",-1.4998,0.921417116445719
"540","A704",910920,"Navitoclax",-1.3009,0.788557933975318
"541","A704",910920,"Navitoclax",-1.1989,0.787277456065984
"542","A704",910920,"Navitoclax",-0.9998,1.15559072799758
"543","A704",910920,"Navitoclax",-0.8009,0.818929852305781
"544","A704",910920,"Navitoclax",-0.6989,0.90870981428108
"545","A704",910920,"Navitoclax",-0.4999,0.779751534832168
"546","A704",910920,"Navitoclax",-0.301,0.563881985823614
"547","A704",910920,"Navitoclax",-0.1989,0.608225872686832
"548","A704",910920,"Navitoclax",1e-04,0.431192081882143
"549","A704",910920,"Navitoclax",0.199,0.478929569907656
"550","A704",910920,"Navitoclax",0.301,0.310759475960604
"551","A704",910920,"Navitoclax",0.5,0.194992747046965
"552","A704",910920,"Navitoclax",0.699,0.32103371833611
"553","A704",910920,"Navitoclax",1,0.0881020817970835
"554","ABC-1",906791,"Navitoclax",-2.6987,0.840281194163091
"555","ABC-1",906791,"Navitoclax",-2.1988,0.940773653637796
"556","ABC-1",906791,"Navitoclax",-1.6988,0.991859865939146
"557","ABC-1",906791,"Navitoclax",-1.1989,1.05753123003356
"558","ABC-1",906791,"Navitoclax",-0.6989,0.856851759289239
"559","ABC-1",906791,"Navitoclax",-0.1989,0.937108275176712
"560","ABC-1",906791,"Navitoclax",0.301,0.86414433518577
"561","ACHN",905950,"Navitoclax",-2.6987,0.904998597050675
"562","ACHN",905950,"Navitoclax",-2.3008,0.887081311070879
"563","ACHN",905950,"Navitoclax",-2.1988,1.03257646774906
"564","ACHN",905950,"Navitoclax",-1.9998,1.03275642031622
"565","ACHN",905950,"Navitoclax",-1.8008,0.802529754948812
"566","ACHN",905950,"Navitoclax",-1.6988,0.95752950672738
"567","ACHN",905950,"Navitoclax",-1.4998,0.999191415570309
"568","ACHN",905950,"Navitoclax",-1.3009,1.00273443078851
"569","ACHN",905950,"Navitoclax",-1.1989,0.972527120700848
"570","ACHN",905950,"Navitoclax",-0.9998,1.09988642980805
"571","ACHN",905950,"Navitoclax",-0.8009,0.833677877771313
"572","ACHN",905950,"Navitoclax",-0.6989,1.04570919516825
"573","ACHN",905950,"Navitoclax",-0.4999,0.892124569340449
"574","ACHN",905950,"Navitoclax",-0.301,0.869249127153064
"575","ACHN",905950,"Navitoclax",-0.1989,1.00442649597164
"576","ACHN",905950,"Navitoclax",1e-04,0.970442913747577
"577","ACHN",905950,"Navitoclax",0.199,0.891504437630128
"578","ACHN",905950,"Navitoclax",0.301,1.1132573492032
"579","ACHN",905950,"Navitoclax",0.5,0.932061406078485
"580","ACHN",905950,"Navitoclax",0.699,0.944907870929694
"581","ACHN",905950,"Navitoclax",1,0.289610156793872
"582","AGS",906790,"Navitoclax",-2.6987,1.07199604309255
"583","AGS",906790,"Navitoclax",-2.3008,1.02273820384159
"584","AGS",906790,"Navitoclax",-2.1988,0.84094879411486
"585","AGS",906790,"Navitoclax",-1.9998,1.08534199795198
"586","AGS",906790,"Navitoclax",-1.8008,0.997493931302533
"587","AGS",906790,"Navitoclax",-1.6988,0.64834224530507
"588","AGS",906790,"Navitoclax",-1.4998,1.04348322081227
"589","AGS",906790,"Navitoclax",-1.3009,0.765331123600239
"590","AGS",906790,"Navitoclax",-1.1989,0.244034750092265
"591","AGS",906790,"Navitoclax",-0.9998,0.7840314200033
"592","AGS",906790,"Navitoclax",-0.8009,0.780488249580802
"593","AGS",906790,"Navitoclax",-0.6989,0.120853214167616
"594","AGS",906790,"Navitoclax",-0.4999,0.532982496389662
"595","AGS",906790,"Navitoclax",-0.301,0.52815114876152
"596","AGS",906790,"Navitoclax",-0.1989,0.0711271708311627
"597","AGS",906790,"Navitoclax",1e-04,0.135557526817825
"598","AGS",906790,"Navitoclax",0.199,0.391895451793386
"599","AGS",906790,"Navitoclax",0.301,0.018378267717417
"600","AGS",906790,"Navitoclax",0.5,0.0518918421507175
"601","AGS",906790,"Navitoclax",0.699,0.265726901383745
"602","AGS",906790,"Navitoclax",1,-0.00599464519490653
"603","ALL-PO",910944,"Navitoclax",-2.6987,0.925472053948222
"604","ALL-PO",910944,"Navitoclax",-2.3008,0.863405564102966
"605","ALL-PO",910944,"Navitoclax",-2.1988,0.842896557332839
"606","ALL-PO",910944,"Navitoclax",-1.9998,0.503172290707868
"607","ALL-PO",910944,"Navitoclax",-1.8008,0.531410189685977
"608","ALL-PO",910944,"Navitoclax",-1.6988,0.461074449424243
"609","ALL-PO",910944,"Navitoclax",-1.4998,0.228142336263617
"610","ALL-PO",910944,"Navitoclax",-1.3009,0.140325986679348
"611","ALL-PO",910944,"Navitoclax",-1.1989,0.148734326603049
"612","ALL-PO",910944,"Navitoclax",-0.9998,0.158268544826536
"613","ALL-PO",910944,"Navitoclax",-0.8009,0.0716551858859831
"614","ALL-PO",910944,"Navitoclax",-0.6989,0.0411103731515241
"615","ALL-PO",910944,"Navitoclax",-0.4999,0.151719568247227
"616","ALL-PO",910944,"Navitoclax",-0.301,0.0869264540856702
"617","ALL-PO",910944,"Navitoclax",-0.1989,0.00992740004477615
"618","ALL-PO",910944,"Navitoclax",1e-04,0.0775158749395294
"619","ALL-PO",910944,"Navitoclax",0.199,0.0735715803267281
"620","ALL-PO",910944,"Navitoclax",0.301,0.0305590051660806
"621","ALL-PO",910944,"Navitoclax",0.5,0.0930764597870591
"622","ALL-PO",910944,"Navitoclax",0.699,0.126971112920405
"623","ALL-PO",910944,"Navitoclax",1,0.145170591667919
"624","ALL-SIL",1295740,"Navitoclax",-2.6987,1.0641876628049
"625","ALL-SIL",1295740,"Navitoclax",-2.3008,0.863634412184859
"626","ALL-SIL",1295740,"Navitoclax",-2.1988,1.01075773717857
"627","ALL-SIL",1295740,"Navitoclax",-1.9998,1.1914787094326
"628","ALL-SIL",1295740,"Navitoclax",-1.8008,0.948040345002516
"629","ALL-SIL",1295740,"Navitoclax",-1.6988,0.877941644029697
"630","ALL-SIL",1295740,"Navitoclax",-1.4998,0.727452588122743
"631","ALL-SIL",1295740,"Navitoclax",-1.3009,0.574238136548831
"632","ALL-SIL",1295740,"Navitoclax",-1.1989,0.546676105146423
"633","ALL-SIL",1295740,"Navitoclax",-0.9998,0.416634908415437
"634","ALL-SIL",1295740,"Navitoclax",-0.8009,0.218572479429283
"635","ALL-SIL",1295740,"Navitoclax",-0.6989,0.0826743384739582
"636","ALL-SIL",1295740,"Navitoclax",-0.4999,0.0509724183261545
"637","ALL-SIL",1295740,"Navitoclax",-0.301,0.0950231375582945
"638","ALL-SIL",1295740,"Navitoclax",-0.1989,-0.00126415455037323
"639","ALL-SIL",1295740,"Navitoclax",1e-04,0.00469436634768209
"640","ALL-SIL",1295740,"Navitoclax",0.199,0.0829741591067454
"641","ALL-SIL",1295740,"Navitoclax",0.301,0.0460480845244259
"642","ALL-SIL",1295740,"Navitoclax",0.5,0.0263606969612252
"643","ALL-SIL",1295740,"Navitoclax",0.699,0.152271556117356
"644","ALL-SIL",1295740,"Navitoclax",1,0.0247822360001906
"645","AM-38",910933,"Navitoclax",-2.6987,0.898011429557789
"646","AM-38",910933,"Navitoclax",-2.3008,1.03227743032114
"647","AM-38",910933,"Navitoclax",-2.1988,0.980048051535595
"648","AM-38",910933,"Navitoclax",-1.9998,1.07961930760611
"649","AM-38",910933,"Navitoclax",-1.8008,0.943429151999463
"650","AM-38",910933,"Navitoclax",-1.6988,0.866087100695109
"651","AM-38",910933,"Navitoclax",-1.4998,1.18332564823895
"652","AM-38",910933,"Navitoclax",-1.3009,0.759642706149364
"653","AM-38",910933,"Navitoclax",-1.1989,0.648817241015131
"654","AM-38",910933,"Navitoclax",-0.9998,0.926215324779996
"655","AM-38",910933,"Navitoclax",-0.8009,0.58502314615785
"656","AM-38",910933,"Navitoclax",-0.6989,0.522693884009331
"657","AM-38",910933,"Navitoclax",-0.4999,0.614748205172152
"658","AM-38",910933,"Navitoclax",-0.301,0.637107724899812
"659","AM-38",910933,"Navitoclax",-0.1989,0.465665712878637
"660","AM-38",910933,"Navitoclax",1e-04,0.524376684481259
"661","AM-38",910933,"Navitoclax",0.199,0.526848678209135
"662","AM-38",910933,"Navitoclax",0.301,0.489275089552482
"663","AM-38",910933,"Navitoclax",0.5,0.472536902538275
"664","AM-38",910933,"Navitoclax",0.699,0.364505052776496
"665","AM-38",910933,"Navitoclax",1,0.634562997856971
"666","AMO-1",1295741,"Navitoclax",-2.6987,0.913582789458134
"667","AMO-1",1295741,"Navitoclax",-2.1988,1.08859251631626
"668","AMO-1",1295741,"Navitoclax",-1.9998,1.05644721115048
"669","AMO-1",1295741,"Navitoclax",-1.6988,0.760971457156481
"670","AMO-1",1295741,"Navitoclax",-1.4998,1.19300406516586
"671","AMO-1",1295741,"Navitoclax",-1.1989,1.03808247790614
"672","AMO-1",1295741,"Navitoclax",-0.9998,1.19921611415974
"673","AMO-1",1295741,"Navitoclax",-0.6989,1.14143700067576
"674","AMO-1",1295741,"Navitoclax",-0.4999,1.0191965619572
"675","AMO-1",1295741,"Navitoclax",-0.1989,0.874830986698339
"676","AMO-1",1295741,"Navitoclax",1e-04,1.01506241088461
"677","AMO-1",1295741,"Navitoclax",0.301,0.95469361128257
"678","AMO-1",1295741,"Navitoclax",0.5,1.00263831289684
"679","AMO-1",1295741,"Navitoclax",1,0.928158659280279
"680","AN3-CA",910781,"Navitoclax",-2.6987,0.965197425139999
"681","AN3-CA",910781,"Navitoclax",-2.3008,1.01437595846351
"682","AN3-CA",910781,"Navitoclax",-2.1988,1.0022971960727
"683","AN3-CA",910781,"Navitoclax",-1.9998,0.917928959744764
"684","AN3-CA",910781,"Navitoclax",-1.8008,1.07965017030916
"685","AN3-CA",910781,"Navitoclax",-1.6988,1.03282174606471
"686","AN3-CA",910781,"Navitoclax",-1.4998,0.85258976085544
"687","AN3-CA",910781,"Navitoclax",-1.3009,0.857635858700155
"688","AN3-CA",910781,"Navitoclax",-1.1989,0.923737004208446
"689","AN3-CA",910781,"Navitoclax",-0.9998,0.874405493377165
"690","AN3-CA",910781,"Navitoclax",-0.8009,0.857635858700155
"691","AN3-CA",910781,"Navitoclax",-0.6989,0.897573104215295
"692","AN3-CA",910781,"Navitoclax",-0.4999,0.743727095598517
"693","AN3-CA",910781,"Navitoclax",-0.301,0.90555523822676
"694","AN3-CA",910781,"Navitoclax",-0.1989,0.768831191421772
"695","AN3-CA",910781,"Navitoclax",1e-04,0.569471232114345
"696","AN3-CA",910781,"Navitoclax",0.199,0.631294226696638
"697","AN3-CA",910781,"Navitoclax",0.301,0.502648896465275
"698","AN3-CA",910781,"Navitoclax",0.5,0.216693557449921
"699","AN3-CA",910781,"Navitoclax",0.699,0.217784599945194
"700","AN3-CA",910781,"Navitoclax",1,0.0729473198934084
"701","ARH-77",906765,"Navitoclax",-2.6987,1.10624243909863
"702","ARH-77",906765,"Navitoclax",-2.3008,0.922286334709515
"703","ARH-77",906765,"Navitoclax",-2.1988,1.22254988572961
"704","ARH-77",906765,"Navitoclax",-1.9998,1.08576673778584
"705","ARH-77",906765,"Navitoclax",-1.8008,1.22085613608496
"706","ARH-77",906765,"Navitoclax",-1.6988,1.17892667211908
"707","ARH-77",906765,"Navitoclax",-1.4998,1.10675005887863
"708","ARH-77",906765,"Navitoclax",-1.3009,0.841895688905843
"709","ARH-77",906765,"Navitoclax",-1.1989,0.970544081130011
"710","ARH-77",906765,"Navitoclax",-0.9998,0.769274120638685
"711","ARH-77",906765,"Navitoclax",-0.8009,0.812055526895035
"712","ARH-77",906765,"Navitoclax",-0.6989,0.542955475437928
"713","ARH-77",906765,"Navitoclax",-0.4999,0.362887840537514
"714","ARH-77",906765,"Navitoclax",-0.301,0.339033699464461
"715","ARH-77",906765,"Navitoclax",-0.1989,0.225628914606865
"716","ARH-77",906765,"Navitoclax",1e-04,0.316494484433675
"717","ARH-77",906765,"Navitoclax",0.199,0.25638461949894
"718","ARH-77",906765,"Navitoclax",0.301,0.23289100100978
"719","ARH-77",906765,"Navitoclax",0.5,0.286971439640323
"720","ARH-77",906765,"Navitoclax",0.699,0.316064943520554
"721","ARH-77",906765,"Navitoclax",1,0.0311282887746739
"722","ASH-3",1290722,"Navitoclax",-2.6987,0.960735746110184
"723","ASH-3",1290722,"Navitoclax",-2.3008,0.913007239063439
"724","ASH-3",1290722,"Navitoclax",-2.1988,1.0306809759224
"725","ASH-3",1290722,"Navitoclax",-1.9998,1.04680505789745
"726","ASH-3",1290722,"Navitoclax",-1.8008,0.971949503232149
"727","ASH-3",1290722,"Navitoclax",-1.6988,0.975011501810543
"728","ASH-3",1290722,"Navitoclax",-1.4998,1.07140021686115
"729","ASH-3",1290722,"Navitoclax",-1.3009,1.01688306784507
"730","ASH-3",1290722,"Navitoclax",-1.1989,1.02853065288804
"731","ASH-3",1290722,"Navitoclax",-0.9998,0.968112740122642
"732","ASH-3",1290722,"Navitoclax",-0.8009,0.943902735777681
"733","ASH-3",1290722,"Navitoclax",-0.6989,0.892224064987541
"734","ASH-3",1290722,"Navitoclax",-0.4999,1.02958539889561
"735","ASH-3",1290722,"Navitoclax",-0.301,0.865283681876516
"736","ASH-3",1290722,"Navitoclax",-0.1989,0.996425135361082
"737","ASH-3",1290722,"Navitoclax",1e-04,1.01727258077747
"738","ASH-3",1290722,"Navitoclax",0.199,0.823198846523371
"739","ASH-3",1290722,"Navitoclax",0.301,0.972159337230239
"740","ASH-3",1290722,"Navitoclax",0.5,0.899264581387827
"741","ASH-3",1290722,"Navitoclax",0.699,0.913007239063439
"742","ASH-3",1290722,"Navitoclax",1,0.105118290040728
"743","ATN-1",910687,"Navitoclax",-2.6987,1.00735604150512
"744","ATN-1",910687,"Navitoclax",-2.3008,0.952586986989825
"745","ATN-1",910687,"Navitoclax",-2.1988,0.981623528075555
"746","ATN-1",910687,"Navitoclax",-1.9998,1.04224287856833
"747","ATN-1",910687,"Navitoclax",-1.8008,0.917520338919127
"748","ATN-1",910687,"Navitoclax",-1.6988,0.899138593455612
"749","ATN-1",910687,"Navitoclax",-1.4998,0.860844019655404
"750","ATN-1",910687,"Navitoclax",-1.3009,0.605269299413746
"751","ATN-1",910687,"Navitoclax",-1.1989,0.439871405906141
"752","ATN-1",910687,"Navitoclax",-0.9998,0.457173199497567
"753","ATN-1",910687,"Navitoclax",-0.8009,0.332183192905925
"754","ATN-1",910687,"Navitoclax",-0.6989,0.17511384155507
"755","ATN-1",910687,"Navitoclax",-0.4999,0.320301228580934
"756","ATN-1",910687,"Navitoclax",-0.301,0.190465456933078
"757","ATN-1",910687,"Navitoclax",-0.1989,0.169058666909234
"758","ATN-1",910687,"Navitoclax",1e-04,0.253634139356921
"759","ATN-1",910687,"Navitoclax",0.199,0.196557071104522
"760","ATN-1",910687,"Navitoclax",0.301,0.100235472732051
"761","ATN-1",910687,"Navitoclax",0.5,0.139003863714241
"762","ATN-1",910687,"Navitoclax",0.699,0.17522047487051
"763","ATN-1",910687,"Navitoclax",1,0.0220682233071812
"764","AU565",910704,"Navitoclax",-2.6987,0.861596457413867
"765","AU565",910704,"Navitoclax",-2.3008,0.905665122752521
