,drug,cell_line,name,tissue,histology,log10_dose,viability
339,CISPLATIN,905954,SK-MEL-28,skin,malignant_melanoma,0.096910013,1
340,CISPLATIN,905954,SK-MEL-28,skin,malignant_melanoma,0.397940009,0.793831756
341,CISPLATIN,905954,SK-MEL-28,skin,malignant_melanoma,0.698970004,0.860231577
342,CISPLATIN,905954,SK-MEL-28,skin,malignant_melanoma,1,0.561259254
343,CISPLATIN,909725,SK-MEL-24,skin,malignant_melanoma,-1.408239965,0.959079672
344,CISPLATIN,909725,SK-MEL-24,skin,malignant_melanoma,-1.10720997,1
345,CISPLATIN,909725,SK-MEL-24,skin,malignant_melanoma,-0.806179974,0.871008817
346,CISPLATIN,909725,SK-MEL-24,skin,malignant_melanoma,-0.505149978,1
347,CISPLATIN,909725,SK-MEL-24,skin,malignant_melanoma,-0.204119983,1
348,CISPLATIN,909725,SK-MEL-24,skin,malignant_melanoma,0.096910013,0.750978733
349,CISPLATIN,909725,SK-MEL-24,skin,malignant_melanoma,0.397940009,0.69131221
350,CISPLATIN,909725,SK-MEL-24,skin,malignant_melanoma,0.698970004,0.842883301
351,CISPLATIN,909725,SK-MEL-24,skin,malignant_melanoma,1,0.563998069
352,CISPLATIN,907271,KALS-1,central_nervous_system,glioma,-1.408239965,1
353,CISPLATIN,907271,KALS-1,central_nervous_system,glioma,-1.10720997,1
354,CISPLATIN,907271,KALS-1,central_nervous_system,glioma,-0.806179974,0.937395092
355,CISPLATIN,907271,KALS-1,central_nervous_system,glioma,-0.505149978,1
356,CISPLATIN,907271,KALS-1,central_nervous_system,glioma,-0.204119983,0.77053427
357,CISPLATIN,907271,KALS-1,central_nervous_system,glioma,0.096910013,0.865900305
358,CISPLATIN,907271,KALS-1,central_nervous_system,glioma,0.397940009,1
359,CISPLATIN,907271,KALS-1,central_nervous_system,glioma,0.698970004,0.863521111
360,CISPLATIN,907271,KALS-1,central_nervous_system,glioma,1,0.656346164
361,CISPLATIN,908465,NCI-H358,lung,carcinoma,-1.408239965,1
362,CISPLATIN,908465,NCI-H358,lung,carcinoma,-1.10720997,1
363,CISPLATIN,908465,NCI-H358,lung,carcinoma,-0.806179974,1
364,CISPLATIN,908465,NCI-H358,lung,carcinoma,-0.505149978,1
365,CISPLATIN,908465,NCI-H358,lung,carcinoma,-0.204119983,1
366,CISPLATIN,908465,NCI-H358,lung,carcinoma,0.096910013,1
367,CISPLATIN,908465,NCI-H358,lung,carcinoma,0.397940009,0.853744279
368,CISPLATIN,908465,NCI-H358,lung,carcinoma,0.698970004,0.781517531
369,CISPLATIN,908465,NCI-H358,lung,carcinoma,1,0.793688708
370,CISPLATIN,1240210,RH-41,soft_tissue,rhabdomyosarcoma,-1.408239965,0.784395723
371,CISPLATIN,1240210,RH-41,soft_tissue,rhabdomyosarcoma,-1.10720997,1
372,CISPLATIN,1240210,RH-41,soft_tissue,rhabdomyosarcoma,-0.806179974,0.630269993
373,CISPLATIN,1240210,RH-41,soft_tissue,rhabdomyosarcoma,-0.505149978,1
374,CISPLATIN,1240210,RH-41,soft_tissue,rhabdomyosarcoma,-0.204119983,1
375,CISPLATIN,1240210,RH-41,soft_tissue,rhabdomyosarcoma,0.096910013,1
376,CISPLATIN,1240210,RH-41,soft_tissue,rhabdomyosarcoma,0.397940009,1
377,CISPLATIN,1240210,RH-41,soft_tissue,rhabdomyosarcoma,0.698970004,0.872011979
378,CISPLATIN,1240210,RH-41,soft_tissue,rhabdomyosarcoma,1,0.484895104
379,CISPLATIN,924105,BPH-1,prostate,hyperplasia,-1.408239965,0.839328253
380,CISPLATIN,924105,BPH-1,prostate,hyperplasia,-1.10720997,1
381,CISPLATIN,924105,BPH-1,prostate,hyperplasia,-0.806179974,1
382,CISPLATIN,924105,BPH-1,prostate,hyperplasia,-0.505149978,1
383,CISPLATIN,924105,BPH-1,prostate,hyperplasia,-0.204119983,1
384,CISPLATIN,924105,BPH-1,prostate,hyperplasia,0.096910013,0.981130327
385,CISPLATIN,924105,BPH-1,prostate,hyperplasia,0.397940009,0.760983305
386,CISPLATIN,924105,BPH-1,prostate,hyperplasia,0.698970004,0.739974251
387,CISPLATIN,924105,BPH-1,prostate,hyperplasia,1,0.439925082
388,CISPLATIN,687807,NCI-H1838,lung,carcinoma,-1.408239965,1
389,CISPLATIN,687807,NCI-H1838,lung,carcinoma,-1.10720997,0.967155332
390,CISPLATIN,687807,NCI-H1838,lung,carcinoma,-0.806179974,1
391,CISPLATIN,687807,NCI-H1838,lung,carcinoma,-0.505149978,0.861860521
392,CISPLATIN,687807,NCI-H1838,lung,carcinoma,-0.204119983,1
393,CISPLATIN,687807,NCI-H1838,lung,carcinoma,0.096910013,1
394,CISPLATIN,687807,NCI-H1838,lung,carcinoma,0.397940009,1
395,CISPLATIN,687807,NCI-H1838,lung,carcinoma,0.698970004,0.969239688
396,CISPLATIN,687807,NCI-H1838,lung,carcinoma,1,0.95587827
397,CISPLATIN,753586,LCLC-103H,lung,carcinoma,-1.408239965,0.837624194
398,CISPLATIN,753586,LCLC-103H,lung,carcinoma,-1.10720997,0.920422121
399,CISPLATIN,753586,LCLC-103H,lung,carcinoma,-0.806179974,1
400,CISPLATIN,753586,LCLC-103H,lung,carcinoma,-0.505149978,0.875291749
401,CISPLATIN,753586,LCLC-103H,lung,carcinoma,-0.204119983,0.799808843
402,CISPLATIN,753586,LCLC-103H,lung,carcinoma,0.096910013,1
403,CISPLATIN,753586,LCLC-103H,lung,carcinoma,0.397940009,0.940217241
404,CISPLATIN,753586,LCLC-103H,lung,carcinoma,0.698970004,0.930603902
405,CISPLATIN,753586,LCLC-103H,lung,carcinoma,1,0.540247917
406,CISPLATIN,724879,SW900,lung,carcinoma,-1.408239965,1
407,CISPLATIN,724879,SW900,lung,carcinoma,-1.10720997,0.993961332
408,CISPLATIN,724879,SW900,lung,carcinoma,-0.806179974,1
409,CISPLATIN,724879,SW900,lung,carcinoma,-0.505149978,1
410,CISPLATIN,724879,SW900,lung,carcinoma,-0.204119983,1
411,CISPLATIN,724879,SW900,lung,carcinoma,0.096910013,1
412,CISPLATIN,724879,SW900,lung,carcinoma,0.397940009,1
413,CISPLATIN,724879,SW900,lung,carcinoma,0.698970004,0.723405231
414,CISPLATIN,724879,SW900,lung,carcinoma,1,0.628482099
415,CISPLATIN,908473,NCI-H1666,lung,carcinoma,-1.408239965,0.662432615
416,CISPLATIN,908473,NCI-H1666,lung,carcinoma,-1.10720997,0.464637628
417,CISPLATIN,908473,NCI-H1666,lung,carcinoma,-0.806179974,0.977023424
418,CISPLATIN,908473,NCI-H1666,lung,carcinoma,-0.505149978,1
419,CISPLATIN,908473,NCI-H1666,lung,carcinoma,-0.204119983,1
420,CISPLATIN,908473,NCI-H1666,lung,carcinoma,0.096910013,1
421,CISPLATIN,908473,NCI-H1666,lung,carcinoma,0.397940009,0.856835623
422,CISPLATIN,908473,NCI-H1666,lung,carcinoma,0.698970004,0.94423549
423,CISPLATIN,908473,NCI-H1666,lung,carcinoma,1,0.549927806
424,CISPLATIN,905981,U031,kidney,carcinoma,-1.408239965,1
425,CISPLATIN,905981,U031,kidney,carcinoma,-1.10720997,1
426,CISPLATIN,905981,U031,kidney,carcinoma,-0.806179974,1
427,CISPLATIN,905981,U031,kidney,carcinoma,-0.505149978,1
428,CISPLATIN,905981,U031,kidney,carcinoma,-0.204119983,0.959217728
429,CISPLATIN,905981,U031,kidney,carcinoma,0.096910013,0.886248323
430,CISPLATIN,905981,U031,kidney,carcinoma,0.397940009,1
431,CISPLATIN,905981,U031,kidney,carcinoma,0.698970004,0.676814882
432,CISPLATIN,905981,U031,kidney,carcinoma,1,0.42368841
433,CISPLATIN,908139,MKN28,stomach,carcinoma,-1.408239965,0.920197547
434,CISPLATIN,908139,MKN28,stomach,carcinoma,-1.10720997,0.933740769
435,CISPLATIN,908139,MKN28,stomach,carcinoma,-0.806179974,0.972524519
436,CISPLATIN,908139,MKN28,stomach,carcinoma,-0.505149978,0.988998481
437,CISPLATIN,908139,MKN28,stomach,carcinoma,-0.204119983,0.991238989
438,CISPLATIN,908139,MKN28,stomach,carcinoma,0.096910013,0.922698786
439,CISPLATIN,908139,MKN28,stomach,carcinoma,0.397940009,0.761279249
440,CISPLATIN,908139,MKN28,stomach,carcinoma,0.698970004,0.798230746
441,CISPLATIN,908139,MKN28,stomach,carcinoma,1,0.723854125
442,CISPLATIN,722045,NCI-H2030,lung,carcinoma,-1.408239965,1
443,CISPLATIN,722045,NCI-H2030,lung,carcinoma,-1.10720997,1
444,CISPLATIN,722045,NCI-H2030,lung,carcinoma,-0.806179974,1
445,CISPLATIN,722045,NCI-H2030,lung,carcinoma,-0.505149978,0.825685395
446,CISPLATIN,722045,NCI-H2030,lung,carcinoma,-0.204119983,0.801679638
447,CISPLATIN,722045,NCI-H2030,lung,carcinoma,0.096910013,1
448,CISPLATIN,722045,NCI-H2030,lung,carcinoma,0.397940009,1
449,CISPLATIN,722045,NCI-H2030,lung,carcinoma,0.698970004,0.55813905
450,CISPLATIN,722045,NCI-H2030,lung,carcinoma,1,0.44119702
451,CISPLATIN,687448,COLO-829,skin,malignant_melanoma,-1.408239965,1
452,CISPLATIN,687448,COLO-829,skin,malignant_melanoma,-1.10720997,1
453,CISPLATIN,687448,COLO-829,skin,malignant_melanoma,-0.806179974,1
454,CISPLATIN,687448,COLO-829,skin,malignant_melanoma,-0.505149978,0.94065404
455,CISPLATIN,687448,COLO-829,skin,malignant_melanoma,-0.204119983,1
456,CISPLATIN,687448,COLO-829,skin,malignant_melanoma,0.096910013,0.829008557
457,CISPLATIN,687448,COLO-829,skin,malignant_melanoma,0.397940009,0.766601354
458,CISPLATIN,687448,COLO-829,skin,malignant_melanoma,0.698970004,0.484781108
459,CISPLATIN,687448,COLO-829,skin,malignant_melanoma,1,0.354193203
460,CISPLATIN,906793,A375,skin,malignant_melanoma,-1.408239965,0.857174936
461,CISPLATIN,906793,A375,skin,malignant_melanoma,-1.10720997,0.886914371
462,CISPLATIN,906793,A375,skin,malignant_melanoma,-0.806179974,0.89183093
463,CISPLATIN,906793,A375,skin,malignant_melanoma,-0.505149978,0.904905327
464,CISPLATIN,906793,A375,skin,malignant_melanoma,-0.204119983,0.874913473
465,CISPLATIN,906793,A375,skin,malignant_melanoma,0.096910013,0.683717445
466,CISPLATIN,906793,A375,skin,malignant_melanoma,0.397940009,0.582513467
467,CISPLATIN,906793,A375,skin,malignant_melanoma,0.698970004,0.375194871
468,CISPLATIN,906793,A375,skin,malignant_melanoma,1,0.115258386
469,CISPLATIN,906792,A2058,skin,malignant_melanoma,-1.408239965,1
470,CISPLATIN,906792,A2058,skin,malignant_melanoma,-1.10720997,0.986440857
471,CISPLATIN,906792,A2058,skin,malignant_melanoma,-0.806179974,1
472,CISPLATIN,906792,A2058,skin,malignant_melanoma,-0.505149978,1
473,CISPLATIN,906792,A2058,skin,malignant_melanoma,-0.204119983,1
474,CISPLATIN,906792,A2058,skin,malignant_melanoma,0.096910013,0.817093333
475,CISPLATIN,906792,A2058,skin,malignant_melanoma,0.397940009,0.547826763
476,CISPLATIN,906792,A2058,skin,malignant_melanoma,0.698970004,0.411075249
477,CISPLATIN,906792,A2058,skin,malignant_melanoma,1,0.283683155
478,CISPLATIN,906999,GCT,soft_tissue,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,-1.408239965,0.709120552
479,CISPLATIN,906999,GCT,soft_tissue,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,-1.10720997,1
480,CISPLATIN,906999,GCT,soft_tissue,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,-0.806179974,1
481,CISPLATIN,906999,GCT,soft_tissue,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,-0.505149978,0.843461909
482,CISPLATIN,906999,GCT,soft_tissue,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,-0.204119983,1
483,CISPLATIN,906999,GCT,soft_tissue,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,0.096910013,0.859684721
484,CISPLATIN,906999,GCT,soft_tissue,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,0.397940009,0.518060338
485,CISPLATIN,906999,GCT,soft_tissue,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,0.698970004,0.62809797
486,CISPLATIN,906999,GCT,soft_tissue,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,1,0.344793378
487,CISPLATIN,907319,KYSE-270,oesophagus,carcinoma,-1.408239965,1
488,CISPLATIN,907319,KYSE-270,oesophagus,carcinoma,-1.10720997,1
489,CISPLATIN,907319,KYSE-270,oesophagus,carcinoma,-0.806179974,1
490,CISPLATIN,907319,KYSE-270,oesophagus,carcinoma,-0.505149978,0.996706506
491,CISPLATIN,907319,KYSE-270,oesophagus,carcinoma,-0.204119983,0.974140292
492,CISPLATIN,907319,KYSE-270,oesophagus,carcinoma,0.096910013,0.921855141
493,CISPLATIN,907319,KYSE-270,oesophagus,carcinoma,0.397940009,0.67326885
494,CISPLATIN,907319,KYSE-270,oesophagus,carcinoma,0.698970004,0.723026945
495,CISPLATIN,907319,KYSE-270,oesophagus,carcinoma,1,0.260657112
496,CISPLATIN,722046,NCI-H2122,lung,carcinoma,-1.408239965,1
497,CISPLATIN,722046,NCI-H2122,lung,carcinoma,-1.10720997,1
498,CISPLATIN,722046,NCI-H2122,lung,carcinoma,-0.806179974,1
499,CISPLATIN,722046,NCI-H2122,lung,carcinoma,-0.505149978,0.735182513
500,CISPLATIN,722046,NCI-H2122,lung,carcinoma,-0.204119983,1
501,CISPLATIN,722046,NCI-H2122,lung,carcinoma,0.096910013,1
502,CISPLATIN,722046,NCI-H2122,lung,carcinoma,0.397940009,1
503,CISPLATIN,722046,NCI-H2122,lung,carcinoma,0.698970004,0.684008308
504,CISPLATIN,722046,NCI-H2122,lung,carcinoma,1,0.455433575
505,CISPLATIN,910698,BFTC-909,kidney,carcinoma,-1.408239965,1
506,CISPLATIN,910698,BFTC-909,kidney,carcinoma,-1.10720997,1
507,CISPLATIN,910698,BFTC-909,kidney,carcinoma,-0.806179974,0.988226339
508,CISPLATIN,910698,BFTC-909,kidney,carcinoma,-0.505149978,1
509,CISPLATIN,910698,BFTC-909,kidney,carcinoma,-0.204119983,0.933206155
510,CISPLATIN,910698,BFTC-909,kidney,carcinoma,0.096910013,0.887354121
511,CISPLATIN,910698,BFTC-909,kidney,carcinoma,0.397940009,0.760680268
512,CISPLATIN,910698,BFTC-909,kidney,carcinoma,0.698970004,0.487699411
513,CISPLATIN,910698,BFTC-909,kidney,carcinoma,1,0.614463479
514,CISPLATIN,910952,CAL-54,kidney,carcinoma,-1.408239965,0.820460165
515,CISPLATIN,910952,CAL-54,kidney,carcinoma,-1.10720997,1
516,CISPLATIN,910952,CAL-54,kidney,carcinoma,-0.806179974,1
517,CISPLATIN,910952,CAL-54,kidney,carcinoma,-0.505149978,1
518,CISPLATIN,910952,CAL-54,kidney,carcinoma,-0.204119983,0.903704363
519,CISPLATIN,910952,CAL-54,kidney,carcinoma,0.096910013,0.81279382
520,CISPLATIN,910952,CAL-54,kidney,carcinoma,0.397940009,0.757428258
521,CISPLATIN,910952,CAL-54,kidney,carcinoma,0.698970004,0.836889646
522,CISPLATIN,910952,CAL-54,kidney,carcinoma,1,0.404194409
523,CISPLATIN,905963,CAKI-1,kidney,carcinoma,-1.408239965,1
524,CISPLATIN,905963,CAKI-1,kidney,carcinoma,-1.10720997,0.798375118
525,CISPLATIN,905963,CAKI-1,kidney,carcinoma,-0.806179974,0.815429204
526,CISPLATIN,905963,CAKI-1,kidney,carcinoma,-0.505149978,0.993748934
527,CISPLATIN,905963,CAKI-1,kidney,carcinoma,-0.204119983,1
528,CISPLATIN,905963,CAKI-1,kidney,carcinoma,0.096910013,0.86596628
529,CISPLATIN,905963,CAKI-1,kidney,carcinoma,0.397940009,0.789222896
530,CISPLATIN,905963,CAKI-1,kidney,carcinoma,0.698970004,0.541231487
531,CISPLATIN,905963,CAKI-1,kidney,carcinoma,1,0.383911649
532,CISPLATIN,910922,769-P,kidney,carcinoma,-1.408239965,0.984183382
533,CISPLATIN,910922,769-P,kidney,carcinoma,-1.10720997,1
534,CISPLATIN,910922,769-P,kidney,carcinoma,-0.806179974,1
535,CISPLATIN,910922,769-P,kidney,carcinoma,-0.505149978,1
536,CISPLATIN,910922,769-P,kidney,carcinoma,-0.204119983,0.779012497
537,CISPLATIN,910922,769-P,kidney,carcinoma,0.096910013,0.567601492
538,CISPLATIN,910922,769-P,kidney,carcinoma,0.397940009,0.951894938
539,CISPLATIN,910922,769-P,kidney,carcinoma,0.698970004,0.517465345
540,CISPLATIN,910922,769-P,kidney,carcinoma,1,0.619148241
541,CISPLATIN,909779,UMC-11,lung,carcinoid-endocrine_tumour,-1.408239965,0.879878523
542,CISPLATIN,909779,UMC-11,lung,carcinoid-endocrine_tumour,-1.10720997,1
543,CISPLATIN,909779,UMC-11,lung,carcinoid-endocrine_tumour,-0.806179974,1
544,CISPLATIN,909779,UMC-11,lung,carcinoid-endocrine_tumour,-0.505149978,0.829968565
545,CISPLATIN,909779,UMC-11,lung,carcinoid-endocrine_tumour,-0.204119983,1
546,CISPLATIN,909779,UMC-11,lung,carcinoid-endocrine_tumour,0.096910013,1
547,CISPLATIN,909779,UMC-11,lung,carcinoid-endocrine_tumour,0.397940009,1
548,CISPLATIN,909779,UMC-11,lung,carcinoid-endocrine_tumour,0.698970004,1
549,CISPLATIN,909779,UMC-11,lung,carcinoid-endocrine_tumour,1,1
550,CISPLATIN,909907,ZR-75-30,breast,carcinoma,-1.408239965,1
551,CISPLATIN,909907,ZR-75-30,breast,carcinoma,-1.10720997,1
552,CISPLATIN,909907,ZR-75-30,breast,carcinoma,-0.806179974,1
553,CISPLATIN,909907,ZR-75-30,breast,carcinoma,-0.505149978,1
554,CISPLATIN,909907,ZR-75-30,breast,carcinoma,-0.204119983,1
555,CISPLATIN,909907,ZR-75-30,breast,carcinoma,0.096910013,1
556,CISPLATIN,909907,ZR-75-30,breast,carcinoma,0.397940009,0.994453591
557,CISPLATIN,909907,ZR-75-30,breast,carcinoma,0.698970004,0.862267751
558,CISPLATIN,909907,ZR-75-30,breast,carcinoma,1,0.791478104
559,CISPLATIN,908454,NTERA-2_cl_D1,testis,germ_cell_tumour,-1.408239965,1
560,CISPLATIN,908454,NTERA-2_cl_D1,testis,germ_cell_tumour,-1.10720997,0.790652751
561,CISPLATIN,908454,NTERA-2_cl_D1,testis,germ_cell_tumour,-0.806179974,1
562,CISPLATIN,908454,NTERA-2_cl_D1,testis,germ_cell_tumour,-0.505149978,0.774119958
563,CISPLATIN,908454,NTERA-2_cl_D1,testis,germ_cell_tumour,-0.204119983,0.696282134
564,CISPLATIN,908454,NTERA-2_cl_D1,testis,germ_cell_tumour,0.096910013,0.356805523
565,CISPLATIN,908454,NTERA-2_cl_D1,testis,germ_cell_tumour,0.397940009,0.17573557
566,CISPLATIN,908454,NTERA-2_cl_D1,testis,germ_cell_tumour,0.698970004,0.127433401
567,CISPLATIN,908454,NTERA-2_cl_D1,testis,germ_cell_tumour,1,0.086329682
568,CISPLATIN,724866,NCI-H1355,lung,carcinoma,-1.408239965,1
569,CISPLATIN,724866,NCI-H1355,lung,carcinoma,-1.10720997,1
570,CISPLATIN,724866,NCI-H1355,lung,carcinoma,-0.806179974,1
571,CISPLATIN,724866,NCI-H1355,lung,carcinoma,-0.505149978,1
572,CISPLATIN,724866,NCI-H1355,lung,carcinoma,-0.204119983,0.794127671
573,CISPLATIN,724866,NCI-H1355,lung,carcinoma,0.096910013,0.889827815
574,CISPLATIN,724866,NCI-H1355,lung,carcinoma,0.397940009,0.536946341
575,CISPLATIN,724866,NCI-H1355,lung,carcinoma,0.698970004,0.437685619
576,CISPLATIN,724866,NCI-H1355,lung,carcinoma,1,0.488037488
577,CISPLATIN,909756,SW872,soft_tissue,liposarcoma,-1.408239965,0.912621981
578,CISPLATIN,909756,SW872,soft_tissue,liposarcoma,-1.10720997,0.942883161
579,CISPLATIN,909756,SW872,soft_tissue,liposarcoma,-0.806179974,0.973800894
580,CISPLATIN,909756,SW872,soft_tissue,liposarcoma,-0.505149978,1
581,CISPLATIN,909756,SW872,soft_tissue,liposarcoma,-0.204119983,0.771209162
582,CISPLATIN,909756,SW872,soft_tissue,liposarcoma,0.096910013,0.523124939
583,CISPLATIN,909756,SW872,soft_tissue,liposarcoma,0.397940009,0.962755116
584,CISPLATIN,909756,SW872,soft_tissue,liposarcoma,0.698970004,0.29508054
585,CISPLATIN,909756,SW872,soft_tissue,liposarcoma,1,0.049033127
586,CISPLATIN,905979,SN12C,kidney,carcinoma,-1.408239965,0.873358543
587,CISPLATIN,905979,SN12C,kidney,carcinoma,-1.10720997,1
588,CISPLATIN,905979,SN12C,kidney,carcinoma,-0.806179974,0.892055141
589,CISPLATIN,905979,SN12C,kidney,carcinoma,-0.505149978,1
590,CISPLATIN,905979,SN12C,kidney,carcinoma,-0.204119983,0.717740628
591,CISPLATIN,905979,SN12C,kidney,carcinoma,0.096910013,1
592,CISPLATIN,905979,SN12C,kidney,carcinoma,0.397940009,0.795253734
593,CISPLATIN,905979,SN12C,kidney,carcinoma,0.698970004,0.797553446
594,CISPLATIN,905979,SN12C,kidney,carcinoma,1,0.488190324
595,CISPLATIN,1240135,H2803,pleura,mesothelioma,-1.408239965,1
596,CISPLATIN,1240135,H2803,pleura,mesothelioma,-1.10720997,0.971318095
597,CISPLATIN,1240135,H2803,pleura,mesothelioma,-0.806179974,1
598,CISPLATIN,1240135,H2803,pleura,mesothelioma,-0.505149978,0.874803135
599,CISPLATIN,1240135,H2803,pleura,mesothelioma,-0.204119983,1
600,CISPLATIN,1240135,H2803,pleura,mesothelioma,0.096910013,0.97827565
601,CISPLATIN,1240135,H2803,pleura,mesothelioma,0.397940009,0.723411034
602,CISPLATIN,1240135,H2803,pleura,mesothelioma,0.698970004,1
603,CISPLATIN,1240135,H2803,pleura,mesothelioma,1,1
604,CISPLATIN,1240145,HCC-44,lung,carcinoma,-1.408239965,1
605,CISPLATIN,1240145,HCC-44,lung,carcinoma,-1.10720997,1
606,CISPLATIN,1240145,HCC-44,lung,carcinoma,-0.806179974,1
607,CISPLATIN,1240145,HCC-44,lung,carcinoma,-0.505149978,0.835941189
608,CISPLATIN,1240145,HCC-44,lung,carcinoma,-0.204119983,0.748494334
609,CISPLATIN,1240145,HCC-44,lung,carcinoma,0.096910013,0.616431226
610,CISPLATIN,1240145,HCC-44,lung,carcinoma,0.397940009,0.523235242
611,CISPLATIN,1240145,HCC-44,lung,carcinoma,0.698970004,0.405799456
612,CISPLATIN,1240145,HCC-44,lung,carcinoma,1,0.214133973
613,CISPLATIN,1240131,H2591,pleura,mesothelioma,-1.408239965,1
614,CISPLATIN,1240131,H2591,pleura,mesothelioma,-1.10720997,0.996366491
615,CISPLATIN,1240131,H2591,pleura,mesothelioma,-0.806179974,1
616,CISPLATIN,1240131,H2591,pleura,mesothelioma,-0.505149978,0.843121058
617,CISPLATIN,1240131,H2591,pleura,mesothelioma,-0.204119983,1
618,CISPLATIN,1240131,H2591,pleura,mesothelioma,0.096910013,1
619,CISPLATIN,1240131,H2591,pleura,mesothelioma,0.397940009,1
620,CISPLATIN,1240131,H2591,pleura,mesothelioma,0.698970004,1
621,CISPLATIN,1240131,H2591,pleura,mesothelioma,1,0.977200842
622,CISPLATIN,1240187,NCI-H2023,lung,carcinoma,-1.408239965,0.891170409
623,CISPLATIN,1240187,NCI-H2023,lung,carcinoma,-1.10720997,0.879253404
624,CISPLATIN,1240187,NCI-H2023,lung,carcinoma,-0.806179974,1
625,CISPLATIN,1240187,NCI-H2023,lung,carcinoma,-0.505149978,1
626,CISPLATIN,1240187,NCI-H2023,lung,carcinoma,-0.204119983,0.640907233
627,CISPLATIN,1240187,NCI-H2023,lung,carcinoma,0.096910013,1
628,CISPLATIN,1240187,NCI-H2023,lung,carcinoma,0.397940009,0.53726393
629,CISPLATIN,1240187,NCI-H2023,lung,carcinoma,0.698970004,0.646826235
630,CISPLATIN,1240187,NCI-H2023,lung,carcinoma,1,0.408783913
631,CISPLATIN,753535,BHY,upper_aerodigestive_tract,carcinoma,-1.408239965,1
632,CISPLATIN,753535,BHY,upper_aerodigestive_tract,carcinoma,-1.10720997,1
633,CISPLATIN,753535,BHY,upper_aerodigestive_tract,carcinoma,-0.806179974,1
634,CISPLATIN,753535,BHY,upper_aerodigestive_tract,carcinoma,-0.505149978,1
635,CISPLATIN,753535,BHY,upper_aerodigestive_tract,carcinoma,-0.204119983,1
636,CISPLATIN,753535,BHY,upper_aerodigestive_tract,carcinoma,0.096910013,1
