,drug,cell_line,name,tissue,histology,log10_dose,viability
300,CISPLATIN,906831,Daudi,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.77815125,0.581925004
301,CISPLATIN,753548,CTV-1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-2.397711202,1
302,CISPLATIN,753548,CTV-1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-2.221619943,0.754580586
303,CISPLATIN,753548,CTV-1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.897749337,0.959619402
304,CISPLATIN,753548,CTV-1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.721658078,0.978516012
305,CISPLATIN,753548,CTV-1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.397787471,1
306,CISPLATIN,753548,CTV-1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.221696212,1
307,CISPLATIN,753548,CTV-1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.897825605,0.972896766
308,CISPLATIN,753548,CTV-1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.721734346,1
309,CISPLATIN,753548,CTV-1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.39786374,0.847611411
310,CISPLATIN,753548,CTV-1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.221772481,0.857393446
311,CISPLATIN,753548,CTV-1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.102098126,0.699445381
312,CISPLATIN,753548,CTV-1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.278189385,0.823117897
313,CISPLATIN,753548,CTV-1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.602059991,0.243966954
314,CISPLATIN,753548,CTV-1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.77815125,0.369745861
315,CISPLATIN,906855,EM-2,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,-2.397711202,1
316,CISPLATIN,906855,EM-2,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,-2.221619943,1
317,CISPLATIN,906855,EM-2,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,-1.897749337,1
318,CISPLATIN,906855,EM-2,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,-1.721658078,1
319,CISPLATIN,906855,EM-2,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,-1.397787471,0.920355462
320,CISPLATIN,906855,EM-2,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,-1.221696212,1
321,CISPLATIN,906855,EM-2,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,-0.897825605,0.961843219
322,CISPLATIN,906855,EM-2,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,-0.721734346,1
323,CISPLATIN,906855,EM-2,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,-0.39786374,0.919088887
324,CISPLATIN,906855,EM-2,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,-0.221772481,0.952655949
325,CISPLATIN,906855,EM-2,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,0.102098126,0.883011753
326,CISPLATIN,906855,EM-2,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,0.278189385,0.96202409
327,CISPLATIN,906855,EM-2,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,0.602059991,0.755992376
328,CISPLATIN,906855,EM-2,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,0.77815125,0.769983326
329,CISPLATIN,1240226,WM278,skin,malignant_melanoma,-2.397711202,1
330,CISPLATIN,1240226,WM278,skin,malignant_melanoma,-2.221619943,0.922746432
331,CISPLATIN,1240226,WM278,skin,malignant_melanoma,-1.897749337,0.98089707
332,CISPLATIN,1240226,WM278,skin,malignant_melanoma,-1.721658078,0.994870848
333,CISPLATIN,1240226,WM278,skin,malignant_melanoma,-1.397787471,1
334,CISPLATIN,1240226,WM278,skin,malignant_melanoma,-1.221696212,0.926038845
335,CISPLATIN,1240226,WM278,skin,malignant_melanoma,-0.897825605,1
336,CISPLATIN,1240226,WM278,skin,malignant_melanoma,-0.721734346,1
337,CISPLATIN,1240226,WM278,skin,malignant_melanoma,-0.39786374,1
338,CISPLATIN,1240226,WM278,skin,malignant_melanoma,-0.221772481,1
339,CISPLATIN,1240226,WM278,skin,malignant_melanoma,0.102098126,1
340,CISPLATIN,1240226,WM278,skin,malignant_melanoma,0.278189385,1
341,CISPLATIN,1240226,WM278,skin,malignant_melanoma,0.602059991,0.943527922
342,CISPLATIN,1240226,WM278,skin,malignant_melanoma,0.77815125,0.916195902
343,CISPLATIN,906872,GI-ME-N,autonomic_ganglia,neuroblastoma,-2.397711202,1
344,CISPLATIN,906872,GI-ME-N,autonomic_ganglia,neuroblastoma,-2.221619943,0.90526065
345,CISPLATIN,906872,GI-ME-N,autonomic_ganglia,neuroblastoma,-1.897749337,0.985289926
346,CISPLATIN,906872,GI-ME-N,autonomic_ganglia,neuroblastoma,-1.721658078,1
347,CISPLATIN,906872,GI-ME-N,autonomic_ganglia,neuroblastoma,-1.397787471,1
348,CISPLATIN,906872,GI-ME-N,autonomic_ganglia,neuroblastoma,-1.221696212,0.902278465
349,CISPLATIN,906872,GI-ME-N,autonomic_ganglia,neuroblastoma,-0.897825605,1
350,CISPLATIN,906872,GI-ME-N,autonomic_ganglia,neuroblastoma,-0.721734346,0.845865467
351,CISPLATIN,906872,GI-ME-N,autonomic_ganglia,neuroblastoma,-0.39786374,1
352,CISPLATIN,906872,GI-ME-N,autonomic_ganglia,neuroblastoma,-0.221772481,0.890411854
353,CISPLATIN,906872,GI-ME-N,autonomic_ganglia,neuroblastoma,0.102098126,0.909973413
354,CISPLATIN,906872,GI-ME-N,autonomic_ganglia,neuroblastoma,0.278189385,0.845865467
355,CISPLATIN,906872,GI-ME-N,autonomic_ganglia,neuroblastoma,0.602059991,0.873496907
356,CISPLATIN,906872,GI-ME-N,autonomic_ganglia,neuroblastoma,0.77815125,0.691506333
357,CISPLATIN,1297447,EJM,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-2.397711202,1
358,CISPLATIN,1297447,EJM,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-2.221619943,0.950954675
359,CISPLATIN,1297447,EJM,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.897749337,1
360,CISPLATIN,1297447,EJM,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.721658078,1
361,CISPLATIN,1297447,EJM,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.397787471,0.947241126
362,CISPLATIN,1297447,EJM,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.221696212,1
363,CISPLATIN,1297447,EJM,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.897825605,1
364,CISPLATIN,1297447,EJM,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.721734346,0.965954736
365,CISPLATIN,1297447,EJM,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.39786374,0.980210522
366,CISPLATIN,1297447,EJM,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.221772481,0.918415277
367,CISPLATIN,1297447,EJM,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.102098126,0.985848897
368,CISPLATIN,1297447,EJM,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.278189385,0.865875797
369,CISPLATIN,1297447,EJM,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.602059991,0.87090766
370,CISPLATIN,1297447,EJM,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.77815125,0.918415277
371,CISPLATIN,907068,HT-3,cervix,carcinoma,-2.397711202,0.996598057
372,CISPLATIN,907068,HT-3,cervix,carcinoma,-2.221619943,1
373,CISPLATIN,907068,HT-3,cervix,carcinoma,-1.897749337,0.983066994
374,CISPLATIN,907068,HT-3,cervix,carcinoma,-1.721658078,1
375,CISPLATIN,907068,HT-3,cervix,carcinoma,-1.397787471,1
376,CISPLATIN,907068,HT-3,cervix,carcinoma,-1.221696212,1
377,CISPLATIN,907068,HT-3,cervix,carcinoma,-0.897825605,1
378,CISPLATIN,907068,HT-3,cervix,carcinoma,-0.721734346,0.988525661
379,CISPLATIN,907068,HT-3,cervix,carcinoma,-0.39786374,1
380,CISPLATIN,907068,HT-3,cervix,carcinoma,-0.221772481,1
381,CISPLATIN,907068,HT-3,cervix,carcinoma,0.102098126,0.98125519
382,CISPLATIN,907068,HT-3,cervix,carcinoma,0.278189385,0.906466563
383,CISPLATIN,907068,HT-3,cervix,carcinoma,0.602059991,0.563370366
384,CISPLATIN,907068,HT-3,cervix,carcinoma,0.77815125,0.574646967
385,CISPLATIN,1240151,Hs746T,stomach,carcinoma,-2.397711202,1
386,CISPLATIN,1240151,Hs746T,stomach,carcinoma,-2.221619943,0.927025716
387,CISPLATIN,1240151,Hs746T,stomach,carcinoma,-1.897749337,0.941587278
388,CISPLATIN,1240151,Hs746T,stomach,carcinoma,-1.721658078,1
389,CISPLATIN,1240151,Hs746T,stomach,carcinoma,-1.397787471,1
390,CISPLATIN,1240151,Hs746T,stomach,carcinoma,-1.221696212,0.906028329
391,CISPLATIN,1240151,Hs746T,stomach,carcinoma,-0.897825605,1
392,CISPLATIN,1240151,Hs746T,stomach,carcinoma,-0.721734346,1
393,CISPLATIN,1240151,Hs746T,stomach,carcinoma,-0.39786374,1
394,CISPLATIN,1240151,Hs746T,stomach,carcinoma,-0.221772481,0.873101524
395,CISPLATIN,1240151,Hs746T,stomach,carcinoma,0.102098126,1
396,CISPLATIN,1240151,Hs746T,stomach,carcinoma,0.278189385,1
397,CISPLATIN,1240151,Hs746T,stomach,carcinoma,0.602059991,1
398,CISPLATIN,1240151,Hs746T,stomach,carcinoma,0.77815125,1
399,CISPLATIN,949164,EW-18,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-2.397711202,0.986414762
400,CISPLATIN,949164,EW-18,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-2.221619943,0.902854318
401,CISPLATIN,949164,EW-18,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-1.897749337,1
402,CISPLATIN,949164,EW-18,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-1.721658078,1
403,CISPLATIN,949164,EW-18,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-1.397787471,0.915280594
404,CISPLATIN,949164,EW-18,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-1.221696212,0.994441461
405,CISPLATIN,949164,EW-18,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-0.897825605,0.955652725
406,CISPLATIN,949164,EW-18,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-0.721734346,0.907288446
407,CISPLATIN,949164,EW-18,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-0.39786374,1
408,CISPLATIN,949164,EW-18,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-0.221772481,0.888084192
409,CISPLATIN,949164,EW-18,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,0.102098126,0.952754781
410,CISPLATIN,949164,EW-18,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,0.278189385,1
411,CISPLATIN,949164,EW-18,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,0.602059991,0.873368872
412,CISPLATIN,949164,EW-18,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,0.77815125,0.938311891
413,CISPLATIN,910903,RPMI-7951,skin,malignant_melanoma,-2.397711202,0.954330478
414,CISPLATIN,910903,RPMI-7951,skin,malignant_melanoma,-2.221619943,1
415,CISPLATIN,910903,RPMI-7951,skin,malignant_melanoma,-1.897749337,0.995179836
416,CISPLATIN,910903,RPMI-7951,skin,malignant_melanoma,-1.721658078,0.976366804
417,CISPLATIN,910903,RPMI-7951,skin,malignant_melanoma,-1.397787471,0.937958905
418,CISPLATIN,910903,RPMI-7951,skin,malignant_melanoma,-1.221696212,1
419,CISPLATIN,910903,RPMI-7951,skin,malignant_melanoma,-0.897825605,0.990844303
420,CISPLATIN,910903,RPMI-7951,skin,malignant_melanoma,-0.721734346,0.899440999
421,CISPLATIN,910903,RPMI-7951,skin,malignant_melanoma,-0.39786374,0.923706476
422,CISPLATIN,910903,RPMI-7951,skin,malignant_melanoma,-0.221772481,0.838696723
423,CISPLATIN,910903,RPMI-7951,skin,malignant_melanoma,0.102098126,0.638380108
424,CISPLATIN,910903,RPMI-7951,skin,malignant_melanoma,0.278189385,0.640367087
425,CISPLATIN,910903,RPMI-7951,skin,malignant_melanoma,0.602059991,0.28005188
426,CISPLATIN,910903,RPMI-7951,skin,malignant_melanoma,0.77815125,0.478424711
427,CISPLATIN,910703,CA46,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-2.397711202,0.955652122
428,CISPLATIN,910703,CA46,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-2.221619943,1
429,CISPLATIN,910703,CA46,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.897749337,0.994676845
430,CISPLATIN,910703,CA46,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.721658078,1
431,CISPLATIN,910703,CA46,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.397787471,0.994676845
432,CISPLATIN,910703,CA46,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.221696212,1
433,CISPLATIN,910703,CA46,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.897825605,0.991637839
434,CISPLATIN,910703,CA46,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.721734346,1
435,CISPLATIN,910703,CA46,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.39786374,0.977443437
436,CISPLATIN,910703,CA46,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.221772481,1
437,CISPLATIN,910703,CA46,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.102098126,0.891735127
438,CISPLATIN,910703,CA46,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.278189385,1
439,CISPLATIN,910703,CA46,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.602059991,0.765260602
440,CISPLATIN,910703,CA46,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.77815125,0.92845027
441,CISPLATIN,909974,RCC10RGB,kidney,carcinoma,-2.397711202,1
442,CISPLATIN,909974,RCC10RGB,kidney,carcinoma,-2.221619943,1
443,CISPLATIN,909974,RCC10RGB,kidney,carcinoma,-1.897749337,1
444,CISPLATIN,909974,RCC10RGB,kidney,carcinoma,-1.721658078,0.964027716
445,CISPLATIN,909974,RCC10RGB,kidney,carcinoma,-1.397787471,1
446,CISPLATIN,909974,RCC10RGB,kidney,carcinoma,-1.221696212,0.96972048
447,CISPLATIN,909974,RCC10RGB,kidney,carcinoma,-0.897825605,1
448,CISPLATIN,909974,RCC10RGB,kidney,carcinoma,-0.721734346,1
449,CISPLATIN,909974,RCC10RGB,kidney,carcinoma,-0.39786374,1
450,CISPLATIN,909974,RCC10RGB,kidney,carcinoma,-0.221772481,0.958394251
451,CISPLATIN,909974,RCC10RGB,kidney,carcinoma,0.102098126,1
452,CISPLATIN,909974,RCC10RGB,kidney,carcinoma,0.278189385,0.992372938
453,CISPLATIN,909974,RCC10RGB,kidney,carcinoma,0.602059991,0.821924297
454,CISPLATIN,909974,RCC10RGB,kidney,carcinoma,0.77815125,0.839379895
455,CISPLATIN,905983,U251,central_nervous_system,glioma,-2.397711202,1
456,CISPLATIN,905983,U251,central_nervous_system,glioma,-2.221619943,1
457,CISPLATIN,905983,U251,central_nervous_system,glioma,-1.897749337,1
458,CISPLATIN,905983,U251,central_nervous_system,glioma,-1.721658078,0.975785966
459,CISPLATIN,905983,U251,central_nervous_system,glioma,-1.397787471,1
460,CISPLATIN,905983,U251,central_nervous_system,glioma,-1.221696212,0.975785966
461,CISPLATIN,905983,U251,central_nervous_system,glioma,-0.897825605,0.99324848
462,CISPLATIN,905983,U251,central_nervous_system,glioma,-0.721734346,0.961796203
463,CISPLATIN,905983,U251,central_nervous_system,glioma,-0.39786374,0.890453079
464,CISPLATIN,905983,U251,central_nervous_system,glioma,-0.221772481,0.953396492
465,CISPLATIN,905983,U251,central_nervous_system,glioma,0.102098126,0.959875732
466,CISPLATIN,905983,U251,central_nervous_system,glioma,0.278189385,1
467,CISPLATIN,905983,U251,central_nervous_system,glioma,0.602059991,0.596292265
468,CISPLATIN,905983,U251,central_nervous_system,glioma,0.77815125,0.889066996
469,CISPLATIN,1327774,KARPAS-231,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-2.397711202,1
470,CISPLATIN,1327774,KARPAS-231,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-2.221619943,0.831533207
471,CISPLATIN,1327774,KARPAS-231,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.897749337,1
472,CISPLATIN,1327774,KARPAS-231,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.721658078,0.971794459
473,CISPLATIN,1327774,KARPAS-231,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.397787471,0.969610929
474,CISPLATIN,1327774,KARPAS-231,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.221696212,1
475,CISPLATIN,1327774,KARPAS-231,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.897825605,0.97019244
476,CISPLATIN,1327774,KARPAS-231,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.721734346,0.946676636
477,CISPLATIN,1327774,KARPAS-231,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.39786374,0.815224851
478,CISPLATIN,1327774,KARPAS-231,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.221772481,0.609677354
479,CISPLATIN,1327774,KARPAS-231,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.102098126,0.481459715
480,CISPLATIN,1327774,KARPAS-231,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.278189385,0.2245885
481,CISPLATIN,1327774,KARPAS-231,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.602059991,0.076989833
482,CISPLATIN,1327774,KARPAS-231,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.77815125,0.05301209
483,CISPLATIN,910705,BALL-1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-2.397711202,1
484,CISPLATIN,910705,BALL-1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-2.221619943,0.940687185
485,CISPLATIN,910705,BALL-1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.897749337,0.968943749
486,CISPLATIN,910705,BALL-1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.721658078,1
487,CISPLATIN,910705,BALL-1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.397787471,1
488,CISPLATIN,910705,BALL-1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.221696212,1
489,CISPLATIN,910705,BALL-1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.897825605,0.996787861
490,CISPLATIN,910705,BALL-1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.721734346,1
491,CISPLATIN,910705,BALL-1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.39786374,0.944846853
492,CISPLATIN,910705,BALL-1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.221772481,0.907579206
493,CISPLATIN,910705,BALL-1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.102098126,0.633142447
494,CISPLATIN,910705,BALL-1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.278189385,0.375066206
495,CISPLATIN,910705,BALL-1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.602059991,0.07596153
496,CISPLATIN,910705,BALL-1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.77815125,0.157809212
497,CISPLATIN,907169,IGR-1,skin,malignant_melanoma,-2.397711202,0.953506811
498,CISPLATIN,907169,IGR-1,skin,malignant_melanoma,-2.221619943,1
499,CISPLATIN,907169,IGR-1,skin,malignant_melanoma,-1.897749337,0.980936024
500,CISPLATIN,907169,IGR-1,skin,malignant_melanoma,-1.721658078,0.989549922
501,CISPLATIN,907169,IGR-1,skin,malignant_melanoma,-1.397787471,0.97997547
502,CISPLATIN,907169,IGR-1,skin,malignant_melanoma,-1.221696212,1
503,CISPLATIN,907169,IGR-1,skin,malignant_melanoma,-0.897825605,0.984474845
504,CISPLATIN,907169,IGR-1,skin,malignant_melanoma,-0.721734346,1
505,CISPLATIN,907169,IGR-1,skin,malignant_melanoma,-0.39786374,0.942880003
506,CISPLATIN,907169,IGR-1,skin,malignant_melanoma,-0.221772481,0.93230948
507,CISPLATIN,907169,IGR-1,skin,malignant_melanoma,0.102098126,0.945975627
508,CISPLATIN,907169,IGR-1,skin,malignant_melanoma,0.278189385,0.986675925
509,CISPLATIN,907169,IGR-1,skin,malignant_melanoma,0.602059991,0.984375337
510,CISPLATIN,907169,IGR-1,skin,malignant_melanoma,0.77815125,1
511,CISPLATIN,1298216,KP-1N,pancreas,carcinoma,-2.397711202,0.933004117
512,CISPLATIN,1298216,KP-1N,pancreas,carcinoma,-2.221619943,0.968099357
513,CISPLATIN,1298216,KP-1N,pancreas,carcinoma,-1.897749337,0.9784988
514,CISPLATIN,1298216,KP-1N,pancreas,carcinoma,-1.721658078,0.899062691
515,CISPLATIN,1298216,KP-1N,pancreas,carcinoma,-1.397787471,1
516,CISPLATIN,1298216,KP-1N,pancreas,carcinoma,-1.221696212,0.894589171
517,CISPLATIN,1298216,KP-1N,pancreas,carcinoma,-0.897825605,0.996926145
518,CISPLATIN,1298216,KP-1N,pancreas,carcinoma,-0.721734346,0.965862597
519,CISPLATIN,1298216,KP-1N,pancreas,carcinoma,-0.39786374,1
520,CISPLATIN,1298216,KP-1N,pancreas,carcinoma,-0.221772481,0.925787313
521,CISPLATIN,1298216,KP-1N,pancreas,carcinoma,0.102098126,1
522,CISPLATIN,1298216,KP-1N,pancreas,carcinoma,0.278189385,0.816652064
523,CISPLATIN,1298216,KP-1N,pancreas,carcinoma,0.602059991,0.842723975
524,CISPLATIN,1298216,KP-1N,pancreas,carcinoma,0.77815125,0.64071691
525,CISPLATIN,905991,OVCAR-8,ovary,carcinoma,-2.397711202,0.996032621
526,CISPLATIN,905991,OVCAR-8,ovary,carcinoma,-2.221619943,0.885051856
527,CISPLATIN,905991,OVCAR-8,ovary,carcinoma,-1.897749337,1
528,CISPLATIN,905991,OVCAR-8,ovary,carcinoma,-1.721658078,0.953168487
529,CISPLATIN,905991,OVCAR-8,ovary,carcinoma,-1.397787471,1
530,CISPLATIN,905991,OVCAR-8,ovary,carcinoma,-1.221696212,0.974980635
531,CISPLATIN,905991,OVCAR-8,ovary,carcinoma,-0.897825605,0.984751724
532,CISPLATIN,905991,OVCAR-8,ovary,carcinoma,-0.721734346,0.961351606
533,CISPLATIN,905991,OVCAR-8,ovary,carcinoma,-0.39786374,1
534,CISPLATIN,905991,OVCAR-8,ovary,carcinoma,-0.221772481,0.906835492
535,CISPLATIN,905991,OVCAR-8,ovary,carcinoma,0.102098126,0.893976479
536,CISPLATIN,905991,OVCAR-8,ovary,carcinoma,0.278189385,0.656124091
537,CISPLATIN,905991,OVCAR-8,ovary,carcinoma,0.602059991,0.747793874
538,CISPLATIN,905991,OVCAR-8,ovary,carcinoma,0.77815125,0.533519857
539,CISPLATIN,1327766,JJN-3,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-2.397711202,1
540,CISPLATIN,1327766,JJN-3,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-2.221619943,0.968009713
541,CISPLATIN,1327766,JJN-3,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.897749337,0.963055874
542,CISPLATIN,1327766,JJN-3,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.721658078,1
543,CISPLATIN,1327766,JJN-3,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.397787471,1
544,CISPLATIN,1327766,JJN-3,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.221696212,1
545,CISPLATIN,1327766,JJN-3,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.897825605,0.998486901
